2025-10-21 08:06:50 | INFO  | c.a.config.PerformanceLoggingFilter | [0;32m➡️ GET /api/flights - 200 (67 ms)[0m
2025-10-21 08:07:50 | DEBUG | o.s.security.web.FilterChainProxy | Securing OPTIONS /api/reservations/my
2025-10-21 08:07:50 | DEBUG | o.s.security.web.FilterChainProxy | Securing OPTIONS /api/reservations/my
2025-10-21 08:07:50 | DEBUG | o.s.security.web.FilterChainProxy | Securing GET /api/reservations/my
2025-10-21 08:07:50 | DEBUG | o.s.security.web.FilterChainProxy | Secured GET /api/reservations/my
2025-10-21 08:07:50 | INFO  | c.a.config.RequestLoggingFilter | ➡️ GET /api/reservations/my completado en 325 ms
2025-10-21 08:07:50 | INFO  | c.a.config.PerformanceLoggingFilter | [0;32m➡️ GET /api/reservations/my - 200 (331 ms)[0m
2025-10-21 08:07:50 | DEBUG | o.s.security.web.FilterChainProxy | Securing GET /api/reservations/my
2025-10-21 08:07:50 | DEBUG | o.s.security.web.FilterChainProxy | Secured GET /api/reservations/my
2025-10-21 08:07:50 | INFO  | c.a.config.RequestLoggingFilter | ➡️ GET /api/reservations/my completado en 20 ms
2025-10-21 08:07:50 | INFO  | c.a.config.PerformanceLoggingFilter | [0;32m➡️ GET /api/reservations/my - 200 (24 ms)[0m
2025-10-21 08:08:03 | DEBUG | o.s.security.web.FilterChainProxy | Securing OPTIONS /api/flights
2025-10-21 08:08:03 | DEBUG | o.s.security.web.FilterChainProxy | Securing OPTIONS /api/flights
2025-10-21 08:08:04 | DEBUG | o.s.security.web.FilterChainProxy | Securing GET /api/flights
2025-10-21 08:08:04 | DEBUG | o.s.security.web.FilterChainProxy | Secured GET /api/flights
2025-10-21 08:08:04 | INFO  | c.a.config.RequestLoggingFilter | ➡️ GET /api/flights completado en 33 ms
2025-10-21 08:08:04 | INFO  | c.a.config.PerformanceLoggingFilter | [0;32m➡️ GET /api/flights - 200 (64 ms)[0m
2025-10-21 08:08:04 | DEBUG | o.s.security.web.FilterChainProxy | Securing GET /api/flights
2025-10-21 08:08:04 | DEBUG | o.s.security.web.FilterChainProxy | Secured GET /api/flights
2025-10-21 08:08:04 | INFO  | c.a.config.RequestLoggingFilter | ➡️ GET /api/flights completado en 19 ms
2025-10-21 08:08:04 | INFO  | c.a.config.PerformanceLoggingFilter | [0;32m➡️ GET /api/flights - 200 (25 ms)[0m
2025-10-21 13:04:45 | INFO  | o.s.o.j.LocalContainerEntityManagerFactoryBean | Closing JPA EntityManagerFactory for persistence unit 'default'
2025-10-21 13:04:45 | INFO  | com.zaxxer.hikari.HikariDataSource | HikariPool-1 - Shutdown initiated...
2025-10-21 13:04:46 | INFO  | com.zaxxer.hikari.HikariDataSource | HikariPool-1 - Shutdown completed.
